userID,movieID,rating
31,susu,1
31,jus buah,5
31,soda/soft drink,5
31,es doger,1
31,kopi,1
31,wedang,1
31,minuman air,1
31,air kelapa,1
31,cincau,1
32,sosis,1
32,nasi goreng,5
32,mie kuah,1
32,nasi-nasian,1
32,mie-miean,5
32,bakso/batagor/siomay,5
32,bubur,5
32,ayam bakar/goreng/fried chicken,5
32,kue-kue,5
32,buah potong/rujak,1
32,roti bakar/kukus,5
32,jagung,1
32,kacang,1
32,tahu,1
32,sate,5
32,gorengan lain,5
32,es krim,1
32,ubi,1
32,takoyaki,1
32,martabak,1
32,aci,1
32,lotek,1
32,macaroni,1
32,lumpia basah,1
32,seblak,1
32,angkringan,1
32,soto/sop/makanan berkuah lainnya,1
32,dimsum,1
32,kebab,1
32,burger,1
32,kerang ijo,1
32,asinan,1
32,teh,5
32,cendol,5
32,es campur,1
32,bubble tea,1
32,susu,1
32,jus buah,5
32,soda/soft drink,1
32,es doger,1
32,kopi,1
32,wedang,1
32,minuman air,1
32,air kelapa,1
32,cincau,1
33,sosis,1
33,nasi goreng,5
33,mie kuah,5
33,nasi-nasian,1
33,mie-miean,1
33,bakso/batagor/siomay,5
33,bubur,5
33,ayam bakar/goreng/fried chicken,1
33,kue-kue,5
33,buah potong/rujak,5
33,roti bakar/kukus,5
33,jagung,1
33,kacang,1
33,tahu,5
33,sate,5
33,gorengan lain,5
33,es krim,1
33,ubi,5
33,takoyaki,1
33,martabak,1
33,aci,1
33,lotek,1
33,macaroni,1
33,lumpia basah,1
33,seblak,1
33,angkringan,1
33,soto/sop/makanan berkuah lainnya,1
33,dimsum,1
33,kebab,1
33,burger,1
33,kerang ijo,1
33,asinan,1
33,teh,1
33,cendol,5
33,es campur,5
33,bubble tea,1
33,susu,5
33,jus buah,5
33,soda/soft drink,1
33,es doger,1
33,kopi,1
33,wedang,1
33,minuman air,1
33,air kelapa,1
33,cincau,1
34,sosis,1
34,nasi goreng,5
34,mie kuah,1
34,nasi-nasian,1
34,mie-miean,5
34,bakso/batagor/siomay,5
34,bubur,5
34,ayam bakar/goreng/fried chicken,5
34,kue-kue,5
34,buah potong/rujak,5
34,roti bakar/kukus,1
34,jagung,5
34,kacang,1
34,tahu,1
34,sate,5
34,gorengan lain,5
34,es krim,5
34,ubi,1
34,takoyaki,1
34,martabak,1
34,aci,1
34,lotek,1
34,macaroni,1
34,lumpia basah,1
34,seblak,1
34,angkringan,1
34,soto/sop/makanan berkuah lainnya,1
34,dimsum,1
34,kebab,1
34,burger,1
34,kerang ijo,1
34,asinan,1
34,teh,1
34,cendol,5
34,es campur,1
34,bubble tea,5
34,susu,5
34,jus buah,5
34,soda/soft drink,1
34,es doger,1
34,kopi,5
34,wedang,1
34,minuman air,1
34,air kelapa,1
34,cincau,1
35,sosis,1
35,nasi goreng,5
35,mie kuah,1
35,nasi-nasian,1
35,mie-miean,1
35,bakso/batagor/siomay,5
35,bubur,5
35,ayam bakar/goreng/fried chicken,5
35,kue-kue,5
35,buah potong/rujak,1
35,roti bakar/kukus,5
35,jagung,1
35,kacang,1
35,tahu,1
35,sate,5
35,gorengan lain,5
35,es krim,1
35,ubi,5
35,takoyaki,1
35,martabak,1
35,aci,1
35,lotek,1
35,macaroni,1
35,lumpia basah,1
35,seblak,1
35,angkringan,1
35,soto/sop/makanan berkuah lainnya,1
35,dimsum,1
35,kebab,1
35,burger,1
35,kerang ijo,1
35,asinan,1
35,teh,1
35,cendol,5
35,es campur,5
35,bubble tea,1
35,susu,1
35,jus buah,5
35,soda/soft drink,1
35,es doger,5
35,kopi,1
35,wedang,1
35,minuman air,1
35,air kelapa,1
35,cincau,1
36,sosis,1
36,nasi goreng,5
36,mie kuah,5
36,nasi-nasian,5
36,mie-miean,5
36,bakso/batagor/siomay,5
36,bubur,5
36,ayam bakar/goreng/fried chicken,5
36,kue-kue,1
36,buah potong/rujak,5
36,roti bakar/kukus,5
36,jagung,1
36,kacang,1
36,tahu,5
36,sate,5
36,gorengan lain,5
36,es krim,5
36,ubi,1
36,takoyaki,1
36,martabak,1
36,aci,1
36,lotek,1
36,macaroni,1
36,lumpia basah,1
36,seblak,1
36,angkringan,1
36,soto/sop/makanan berkuah lainnya,1
36,dimsum,1
36,kebab,1
36,burger,1
36,kerang ijo,1
36,asinan,1
36,teh,1
36,cendol,1
36,es campur,1
36,bubble tea,5
36,susu,5
36,jus buah,5
36,soda/soft drink,5
36,es doger,1
36,kopi,1
36,wedang,1
36,minuman air,1
36,air kelapa,1
36,cincau,1
37,sosis,1
37,nasi goreng,1
37,mie kuah,1
37,nasi-nasian,1
37,mie-miean,5
37,bakso/batagor/siomay,5
37,bubur,1
37,ayam bakar/goreng/fried chicken,5
37,kue-kue,5
37,buah potong/rujak,1
37,roti bakar/kukus,1
37,jagung,5
37,kacang,5
37,tahu,1
37,sate,5
37,gorengan lain,1
37,es krim,1
37,ubi,1
37,takoyaki,1
37,martabak,1
37,aci,1
37,lotek,1
37,macaroni,1
37,lumpia basah,1
37,seblak,1
37,angkringan,1
37,soto/sop/makanan berkuah lainnya,1
37,dimsum,1
37,kebab,1
37,burger,1
37,kerang ijo,1
37,asinan,1
37,teh,1
37,cendol,5
37,es campur,5
37,bubble tea,1
37,susu,1
37,jus buah,5
37,soda/soft drink,1
37,es doger,1
37,kopi,1
37,wedang,1
37,minuman air,1
37,air kelapa,1
37,cincau,1
38,sosis,1
38,nasi goreng,5
38,mie kuah,1
38,nasi-nasian,1
38,mie-miean,5
38,bakso/batagor/siomay,5
38,bubur,1
38,ayam bakar/goreng/fried chicken,1
38,kue-kue,1
38,buah potong/rujak,1
38,roti bakar/kukus,1
38,jagung,1
38,kacang,1
38,tahu,1
38,sate,5
38,gorengan lain,5
38,es krim,1
38,ubi,1
38,takoyaki,1
38,martabak,1
38,aci,1
38,lotek,1
38,macaroni,1
38,lumpia basah,1
38,seblak,1
38,angkringan,1
38,soto/sop/makanan berkuah lainnya,1
38,dimsum,1
38,kebab,1
38,burger,1
38,kerang ijo,1
38,asinan,1
38,teh,1
38,cendol,5
38,es campur,1
38,bubble tea,1
38,susu,1
38,jus buah,5
38,soda/soft drink,1
38,es doger,1
38,kopi,1
38,wedang,1
38,minuman air,1
38,air kelapa,1
38,cincau,1
39,sosis,1
39,nasi goreng,5
39,mie kuah,1
39,nasi-nasian,5
39,mie-miean,5
39,bakso/batagor/siomay,1
39,bubur,1
39,ayam bakar/goreng/fried chicken,5
39,kue-kue,5
39,buah potong/rujak,1
39,roti bakar/kukus,1
39,jagung,1
39,kacang,1
39,tahu,1
39,sate,1
39,gorengan lain,1
39,es krim,1
39,ubi,1
39,takoyaki,1
39,martabak,1
39,aci,1
39,lotek,1
39,macaroni,1
39,lumpia basah,1
39,seblak,1
39,angkringan,1
39,soto/sop/makanan berkuah lainnya,1
39,dimsum,1
39,kebab,1
39,burger,1
39,kerang ijo,1
39,asinan,1
39,teh,5
39,cendol,1
39,es campur,1
39,bubble tea,1
39,susu,1
39,jus buah,1
39,soda/soft drink,1
39,es doger,1
39,kopi,1
39,wedang,1
39,minuman air,1
39,air kelapa,1
39,cincau,1
40,sosis,1
40,nasi goreng,1
40,mie kuah,1
40,nasi-nasian,1
40,mie-miean,5
40,bakso/batagor/siomay,5
40,bubur,5
40,ayam bakar/goreng/fried chicken,5
40,kue-kue,1
40,buah potong/rujak,1
40,roti bakar/kukus,1
40,jagung,1
40,kacang,1
40,tahu,1
40,sate,1
40,gorengan lain,5
40,es krim,1
40,ubi,1
40,takoyaki,1
40,martabak,1
40,aci,1
40,lotek,1
40,macaroni,1
40,lumpia basah,1
40,seblak,1
40,angkringan,1
40,soto/sop/makanan berkuah lainnya,1
40,dimsum,1
40,kebab,1
40,burger,1
40,kerang ijo,1
40,asinan,1
40,teh,5
40,cendol,5
40,es campur,1
40,bubble tea,1
40,susu,5
40,jus buah,1
40,soda/soft drink,5
40,es doger,1
40,kopi,1
40,wedang,1
40,minuman air,1
40,air kelapa,1
40,cincau,1
41,sosis,1
41,nasi goreng,1
41,mie kuah,1
41,nasi-nasian,1
41,mie-miean,5
41,bakso/batagor/siomay,5
41,bubur,1
41,ayam bakar/goreng/fried chicken,1
41,kue-kue,1
41,buah potong/rujak,5
41,roti bakar/kukus,1
41,jagung,1
41,kacang,1
41,tahu,1
41,sate,1
41,gorengan lain,1
41,es krim,1
41,ubi,1
41,takoyaki,1
41,martabak,1
41,aci,1
41,lotek,1
41,macaroni,1
41,lumpia basah,1
41,seblak,1
41,angkringan,1
41,soto/sop/makanan berkuah lainnya,1
41,dimsum,1
41,kebab,1
41,burger,1
41,kerang ijo,1
41,asinan,1
41,teh,5
41,cendol,1
41,es campur,1
41,bubble tea,1
41,susu,1
41,jus buah,1
41,soda/soft drink,1
41,es doger,1
41,kopi,5
41,wedang,1
41,minuman air,1
41,air kelapa,1
41,cincau,1
42,sosis,1
42,nasi goreng,5
42,mie kuah,5
42,nasi-nasian,5
42,mie-miean,5
42,bakso/batagor/siomay,5
42,bubur,5
42,ayam bakar/goreng/fried chicken,5
42,kue-kue,1
42,buah potong/rujak,1
42,roti bakar/kukus,1
42,jagung,1
42,kacang,1
42,tahu,1
42,sate,5
42,gorengan lain,5
42,es krim,5
42,ubi,1
42,takoyaki,1
42,martabak,1
42,aci,1
42,lotek,1
42,macaroni,1
42,lumpia basah,1
42,seblak,1
42,angkringan,1
42,soto/sop/makanan berkuah lainnya,1
42,dimsum,1
42,kebab,1
42,burger,1
42,kerang ijo,1
42,asinan,1
42,teh,5
42,cendol,5
42,es campur,1
42,bubble tea,5
42,susu,5
42,jus buah,5
42,soda/soft drink,5
42,es doger,5
42,kopi,5
42,wedang,1
42,minuman air,1
42,air kelapa,1
42,cincau,1
43,sosis,1
43,nasi goreng,5
43,mie kuah,1
43,nasi-nasian,5
43,mie-miean,1
43,bakso/batagor/siomay,5
43,bubur,1
43,ayam bakar/goreng/fried chicken,1
43,kue-kue,1
43,buah potong/rujak,1
43,roti bakar/kukus,1
43,jagung,1
43,kacang,1
43,tahu,1
43,sate,5
43,gorengan lain,1
43,es krim,1
43,ubi,1
43,takoyaki,1
43,martabak,1
43,aci,1
43,lotek,1
43,macaroni,1
43,lumpia basah,1
43,seblak,1
43,angkringan,1
43,soto/sop/makanan berkuah lainnya,1
43,dimsum,1
43,kebab,1
43,burger,1
43,kerang ijo,1
43,asinan,1
43,teh,1
43,cendol,5
43,es campur,5
43,bubble tea,5
43,susu,5
43,jus buah,5
43,soda/soft drink,1
43,es doger,1
43,kopi,1
43,wedang,1
43,minuman air,1
43,air kelapa,1
43,cincau,1
44,sosis,1
44,nasi goreng,5
44,mie kuah,5
44,nasi-nasian,1
44,mie-miean,5
44,bakso/batagor/siomay,5
44,bubur,5
44,ayam bakar/goreng/fried chicken,5
44,kue-kue,1
44,buah potong/rujak,1
44,roti bakar/kukus,1
44,jagung,1
44,kacang,1
44,tahu,1
44,sate,1
44,gorengan lain,1
44,es krim,1
44,ubi,1
44,takoyaki,1
44,martabak,1
44,aci,1
44,lotek,1
44,macaroni,1
44,lumpia basah,1
44,seblak,1
44,angkringan,1
44,soto/sop/makanan berkuah lainnya,1
44,dimsum,1
44,kebab,1
44,burger,1
44,kerang ijo,1
44,asinan,1
44,teh,1
44,cendol,5
44,es campur,5
44,bubble tea,1
44,susu,1
44,jus buah,5
44,soda/soft drink,1
44,es doger,5
44,kopi,1
44,wedang,1
44,minuman air,1
44,air kelapa,1
44,cincau,1
45,sosis,1
45,nasi goreng,5
45,mie kuah,1
45,nasi-nasian,1
45,mie-miean,1
45,bakso/batagor/siomay,5
45,bubur,5
45,ayam bakar/goreng/fried chicken,1
45,kue-kue,1
45,buah potong/rujak,1
45,roti bakar/kukus,1
45,jagung,1
45,kacang,1
45,tahu,1
45,sate,1
45,gorengan lain,1
45,es krim,1
45,ubi,1
45,takoyaki,1
45,martabak,1
45,aci,1
45,lotek,1
45,macaroni,1
45,lumpia basah,1
45,seblak,1
45,angkringan,1
45,soto/sop/makanan berkuah lainnya,1
45,dimsum,1
45,kebab,1
45,burger,1
45,kerang ijo,1
45,asinan,1
45,teh,1
45,cendol,1
45,es campur,1
45,bubble tea,1
45,susu,1
45,jus buah,5
45,soda/soft drink,1
45,es doger,1
45,kopi,1
45,wedang,1
45,minuman air,1
45,air kelapa,1
45,cincau,1
46,sosis,1
46,nasi goreng,5
46,mie kuah,1
46,nasi-nasian,1
46,mie-miean,1
46,bakso/batagor/siomay,5
46,bubur,1
46,ayam bakar/goreng/fried chicken,1
46,kue-kue,1
46,buah potong/rujak,1
46,roti bakar/kukus,1
46,jagung,1
46,kacang,1
46,tahu,1
46,sate,1
46,gorengan lain,5
46,es krim,1
46,ubi,1
46,takoyaki,1
46,martabak,1
46,aci,1
46,lotek,1
46,macaroni,1
46,lumpia basah,1
46,seblak,1
46,angkringan,1
46,soto/sop/makanan berkuah lainnya,1
46,dimsum,1
46,kebab,1
46,burger,1
46,kerang ijo,1
46,asinan,1
46,teh,5
46,cendol,1
46,es campur,1
46,bubble tea,1
46,susu,1
46,jus buah,1
46,soda/soft drink,1
46,es doger,1
46,kopi,5
46,wedang,1
46,minuman air,1
46,air kelapa,1
46,cincau,1
47,sosis,1
47,nasi goreng,5
47,mie kuah,5
47,nasi-nasian,1
47,mie-miean,5
47,bakso/batagor/siomay,5
47,bubur,5
47,ayam bakar/goreng/fried chicken,5
47,kue-kue,5
47,buah potong/rujak,5
47,roti bakar/kukus,1
47,jagung,1
47,kacang,1
47,tahu,1
47,sate,1
47,gorengan lain,5
47,es krim,5
47,ubi,1
47,takoyaki,1
47,martabak,1
47,aci,1
47,lotek,1
47,macaroni,1
47,lumpia basah,1
47,seblak,1
47,angkringan,1
47,soto/sop/makanan berkuah lainnya,1
47,dimsum,1
47,kebab,1
47,burger,1
47,kerang ijo,1
47,asinan,1
47,teh,5
47,cendol,1
47,es campur,5
47,bubble tea,1
47,susu,5
47,jus buah,5
47,soda/soft drink,5
47,es doger,1
47,kopi,5
47,wedang,1
47,minuman air,1
47,air kelapa,1
47,cincau,1
48,sosis,1
48,nasi goreng,5
48,mie kuah,1
48,nasi-nasian,1
48,mie-miean,5
48,bakso/batagor/siomay,5
48,bubur,5
48,ayam bakar/goreng/fried chicken,5
48,kue-kue,5
48,buah potong/rujak,1
48,roti bakar/kukus,1
48,jagung,1
48,kacang,1
48,tahu,1
48,sate,5
48,gorengan lain,1
48,es krim,1
48,ubi,1
48,takoyaki,1
48,martabak,1
48,aci,1
48,lotek,1
48,macaroni,1
48,lumpia basah,1
48,seblak,1
48,angkringan,1
48,soto/sop/makanan berkuah lainnya,1
48,dimsum,1
48,kebab,1
48,burger,1
48,kerang ijo,1
48,asinan,1
48,teh,5
48,cendol,5
48,es campur,5
48,bubble tea,1
48,susu,5
48,jus buah,5
48,soda/soft drink,5
48,es doger,5
48,kopi,5
48,wedang,1
48,minuman air,1
48,air kelapa,1
48,cincau,1
49,sosis,1
49,nasi goreng,5
49,mie kuah,1
49,nasi-nasian,1
49,mie-miean,1
49,bakso/batagor/siomay,5
49,bubur,1
49,ayam bakar/goreng/fried chicken,5
49,kue-kue,1
49,buah potong/rujak,1
49,roti bakar/kukus,1
49,jagung,1
49,kacang,1
49,tahu,1
49,sate,5
49,gorengan lain,1
49,es krim,1
49,ubi,1
49,takoyaki,1
49,martabak,1
49,aci,1
49,lotek,1
49,macaroni,1
49,lumpia basah,1
49,seblak,1
49,angkringan,1
49,soto/sop/makanan berkuah lainnya,1
49,dimsum,1
49,kebab,1
49,burger,1
49,kerang ijo,1
49,asinan,1
49,teh,1
49,cendol,1
49,es campur,1
49,bubble tea,1
49,susu,1
49,jus buah,1
49,soda/soft drink,1
49,es doger,1
49,kopi,1
49,wedang,1
49,minuman air,5
49,air kelapa,1
49,cincau,1
50,sosis,1
50,nasi goreng,1
50,mie kuah,1
50,nasi-nasian,1
50,mie-miean,1
50,bakso/batagor/siomay,1
50,bubur,1
50,ayam bakar/goreng/fried chicken,1
50,kue-kue,1
50,buah potong/rujak,1
50,roti bakar/kukus,1
50,jagung,1
50,kacang,1
50,tahu,1
50,sate,1
50,gorengan lain,1
50,es krim,1
50,ubi,1
50,takoyaki,1
50,martabak,1
50,aci,1
50,lotek,1
50,macaroni,1
50,lumpia basah,1
50,seblak,1
50,angkringan,5
50,soto/sop/makanan berkuah lainnya,1
50,dimsum,1
50,kebab,1
50,burger,1
50,kerang ijo,1
50,asinan,1
50,teh,1
50,cendol,1
50,es campur,1
50,bubble tea,1
50,susu,1
50,jus buah,5
50,soda/soft drink,1
50,es doger,1
50,kopi,1
50,wedang,1
50,minuman air,1
50,air kelapa,1
50,cincau,1
51,sosis,1
51,nasi goreng,1
51,mie kuah,1
51,nasi-nasian,1
51,mie-miean,5
51,bakso/batagor/siomay,5
51,bubur,5
51,ayam bakar/goreng/fried chicken,5
51,kue-kue,5
51,buah potong/rujak,1
51,roti bakar/kukus,5
51,jagung,1
51,kacang,1
51,tahu,5
51,sate,5
51,gorengan lain,5
51,es krim,5
51,ubi,1
51,takoyaki,1
51,martabak,1
51,aci,1
51,lotek,1
51,macaroni,1
51,lumpia basah,1
51,seblak,1
51,angkringan,1
51,soto/sop/makanan berkuah lainnya,1
51,dimsum,1
51,kebab,1
51,burger,1
51,kerang ijo,1
51,asinan,1
51,teh,5
51,cendol,5
51,es campur,5
51,bubble tea,5
51,susu,5
51,jus buah,5
51,soda/soft drink,1
51,es doger,5
51,kopi,1
51,wedang,1
51,minuman air,1
51,air kelapa,1
51,cincau,1
52,sosis,1
52,nasi goreng,5
52,mie kuah,1
52,nasi-nasian,1
52,mie-miean,1
52,bakso/batagor/siomay,5
52,bubur,5
52,ayam bakar/goreng/fried chicken,5
52,kue-kue,5
52,buah potong/rujak,5
52,roti bakar/kukus,5
52,jagung,5
52,kacang,5
52,tahu,5
52,sate,5
52,gorengan lain,5
52,es krim,5
52,ubi,5
52,takoyaki,1
52,martabak,1
52,aci,1
52,lotek,1
52,macaroni,1
52,lumpia basah,1
52,seblak,1
52,angkringan,1
52,soto/sop/makanan berkuah lainnya,1
52,dimsum,1
52,kebab,1
52,burger,1
52,kerang ijo,1
52,asinan,1
52,teh,5
52,cendol,5
52,es campur,1
52,bubble tea,1
52,susu,1
52,jus buah,1
52,soda/soft drink,1
52,es doger,1
52,kopi,1
52,wedang,1
52,minuman air,1
52,air kelapa,1
52,cincau,1
53,sosis,1
53,nasi goreng,5
53,mie kuah,1
53,nasi-nasian,1
53,mie-miean,1
53,bakso/batagor/siomay,1
53,bubur,1
53,ayam bakar/goreng/fried chicken,1
53,kue-kue,1
53,buah potong/rujak,1
53,roti bakar/kukus,1
53,jagung,1
53,kacang,1
53,tahu,1
53,sate,1
53,gorengan lain,1
53,es krim,1
53,ubi,1
53,takoyaki,1
53,martabak,1
53,aci,1
53,lotek,1
53,macaroni,1
53,lumpia basah,1
53,seblak,1
53,angkringan,1
53,soto/sop/makanan berkuah lainnya,1
53,dimsum,1
53,kebab,1
53,burger,1
53,kerang ijo,1
53,asinan,1
53,teh,1
53,cendol,1
53,es campur,1
53,bubble tea,1
53,susu,1
53,jus buah,1
53,soda/soft drink,1
53,es doger,5
53,kopi,1
53,wedang,1
53,minuman air,1
53,air kelapa,1
53,cincau,1
54,sosis,1
54,nasi goreng,5
54,mie kuah,1
54,nasi-nasian,5
54,mie-miean,5
54,bakso/batagor/siomay,5
54,bubur,1
54,ayam bakar/goreng/fried chicken,5
54,kue-kue,1
54,buah potong/rujak,5
54,roti bakar/kukus,5
54,jagung,1
54,kacang,1
54,tahu,1
54,sate,5
54,gorengan lain,1
54,es krim,5
54,ubi,1
54,takoyaki,1
54,martabak,1
54,aci,1
54,lotek,1
54,macaroni,1
54,lumpia basah,1
54,seblak,5
54,angkringan,1
54,soto/sop/makanan berkuah lainnya,1
54,dimsum,1
54,kebab,1
54,burger,1
54,kerang ijo,1
54,asinan,1
54,teh,5
54,cendol,1
54,es campur,5
54,bubble tea,1
54,susu,5
54,jus buah,5
54,soda/soft drink,1
54,es doger,5
54,kopi,1
54,wedang,1
54,minuman air,1
54,air kelapa,1
54,cincau,1
55,sosis,1
55,nasi goreng,1
55,mie kuah,5
55,nasi-nasian,1
55,mie-miean,5
55,bakso/batagor/siomay,5
55,bubur,5
55,ayam bakar/goreng/fried chicken,1
55,kue-kue,5
55,buah potong/rujak,1
55,roti bakar/kukus,1
55,jagung,1
55,kacang,1
55,tahu,1
55,sate,5
55,gorengan lain,5
55,es krim,5
55,ubi,1
55,takoyaki,1
55,martabak,1
55,aci,1
55,lotek,1
55,macaroni,1
55,lumpia basah,1
55,seblak,1
55,angkringan,1
55,soto/sop/makanan berkuah lainnya,1
55,dimsum,1
55,kebab,1
55,burger,1
55,kerang ijo,1
55,asinan,1
55,teh,5
55,cendol,5
55,es campur,5
55,bubble tea,5
55,susu,5
55,jus buah,5
55,soda/soft drink,1
55,es doger,1
55,kopi,5
55,wedang,1
55,minuman air,1
55,air kelapa,1
55,cincau,1
56,sosis,1
56,nasi goreng,5
56,mie kuah,5
56,nasi-nasian,5
56,mie-miean,5
56,bakso/batagor/siomay,5
56,bubur,5
56,ayam bakar/goreng/fried chicken,5
56,kue-kue,1
56,buah potong/rujak,1
56,roti bakar/kukus,5
56,jagung,1
56,kacang,1
56,tahu,1
56,sate,5
56,gorengan lain,1
56,es krim,1
56,ubi,1
56,takoyaki,1
56,martabak,1
56,aci,1
56,lotek,1
56,macaroni,1
56,lumpia basah,1
56,seblak,1
56,angkringan,1
56,soto/sop/makanan berkuah lainnya,1
56,dimsum,1
56,kebab,1
56,burger,1
56,kerang ijo,1
56,asinan,1
56,teh,5
56,cendol,1
56,es campur,5
56,bubble tea,1
56,susu,5
56,jus buah,5
56,soda/soft drink,1
56,es doger,1
56,kopi,1
56,wedang,1
56,minuman air,1
56,air kelapa,1
56,cincau,1
57,sosis,5
57,nasi goreng,5
57,mie kuah,5
57,nasi-nasian,5
57,mie-miean,5
57,bakso/batagor/siomay,5
57,bubur,5
57,ayam bakar/goreng/fried chicken,5
57,kue-kue,1
57,buah potong/rujak,5
57,roti bakar/kukus,1
57,jagung,1
57,kacang,1
57,tahu,1
57,sate,5
57,gorengan lain,1
57,es krim,5
57,ubi,1
57,takoyaki,1
57,martabak,1
57,aci,1
57,lotek,1
57,macaroni,1
57,lumpia basah,1
57,seblak,1
57,angkringan,1
57,soto/sop/makanan berkuah lainnya,1
57,dimsum,1
57,kebab,1
57,burger,1
57,kerang ijo,1
57,asinan,1
57,teh,1
57,cendol,1
57,es campur,1
57,bubble tea,1
57,susu,5
57,jus buah,5
57,soda/soft drink,1
57,es doger,1
57,kopi,1
57,wedang,1
57,minuman air,1
57,air kelapa,1
57,cincau,1
58,sosis,1
58,nasi goreng,5
58,mie kuah,1
58,nasi-nasian,1
58,mie-miean,1
58,bakso/batagor/siomay,1
58,bubur,1
58,ayam bakar/goreng/fried chicken,5
58,kue-kue,1
58,buah potong/rujak,1
58,roti bakar/kukus,1
58,jagung,1
58,kacang,1
58,tahu,1
58,sate,5
58,gorengan lain,5
58,es krim,1
58,ubi,1
58,takoyaki,1
58,martabak,1
58,aci,1
58,lotek,1
58,macaroni,1
58,lumpia basah,1
58,seblak,1
58,angkringan,1
58,soto/sop/makanan berkuah lainnya,1
58,dimsum,1
58,kebab,1
58,burger,1
58,kerang ijo,1
58,asinan,1
58,teh,1
58,cendol,1
58,es campur,1
58,bubble tea,1
58,susu,5
58,jus buah,5
58,soda/soft drink,1
58,es doger,5
58,kopi,1
58,wedang,1
58,minuman air,1
58,air kelapa,1
58,cincau,1
59,sosis,1
59,nasi goreng,1
59,mie kuah,1
59,nasi-nasian,1
59,mie-miean,1
59,bakso/batagor/siomay,1
59,bubur,1
59,ayam bakar/goreng/fried chicken,1
59,kue-kue,1
59,buah potong/rujak,1
59,roti bakar/kukus,1
59,jagung,1
59,kacang,1
59,tahu,1
59,sate,1
59,gorengan lain,1
59,es krim,1
59,ubi,1
59,takoyaki,1
59,martabak,1
59,aci,1
59,lotek,1
59,macaroni,1
59,lumpia basah,1
59,seblak,1
59,angkringan,1
59,soto/sop/makanan berkuah lainnya,1
59,dimsum,1
59,kebab,1
59,burger,1
59,kerang ijo,1
59,asinan,1
59,teh,1
59,cendol,1
59,es campur,1
59,bubble tea,1
59,susu,1
59,jus buah,1
59,soda/soft drink,1
59,es doger,1
59,kopi,1
59,wedang,1
59,minuman air,1
59,air kelapa,1
59,cincau,1
60,sosis,1
60,nasi goreng,5
60,mie kuah,1
60,nasi-nasian,5
60,mie-miean,5
60,bakso/batagor/siomay,5
60,bubur,5
60,ayam bakar/goreng/fried chicken,5
60,kue-kue,1
60,buah potong/rujak,1
60,roti bakar/kukus,1
60,jagung,1
60,kacang,1
60,tahu,1
60,sate,1
60,gorengan lain,5
60,es krim,1
60,ubi,1
60,takoyaki,1
60,martabak,1
60,aci,1
60,lotek,1
60,macaroni,1
60,lumpia basah,1
60,seblak,1
60,angkringan,1
60,soto/sop/makanan berkuah lainnya,5
60,dimsum,1
60,kebab,1
60,burger,1
60,kerang ijo,1
60,asinan,1
60,teh,5
60,cendol,1
60,es campur,1
60,bubble tea,1
60,susu,1
60,jus buah,1
60,soda/soft drink,1
60,es doger,1
60,kopi,1
60,wedang,1
60,minuman air,1
60,air kelapa,1
60,cincau,1
61,sosis,1
61,nasi goreng,1
61,mie kuah,1
61,nasi-nasian,5
61,mie-miean,5
61,bakso/batagor/siomay,5
61,bubur,1
61,ayam bakar/goreng/fried chicken,1
61,kue-kue,1
61,buah potong/rujak,1
61,roti bakar/kukus,1
61,jagung,1
61,kacang,1
61,tahu,1
61,sate,1
61,gorengan lain,5
61,es krim,1
61,ubi,1
61,takoyaki,1
61,martabak,1
61,aci,1
61,lotek,1
61,macaroni,1
61,lumpia basah,1
61,seblak,1
61,angkringan,1
61,soto/sop/makanan berkuah lainnya,1
61,dimsum,1
61,kebab,1
61,burger,1
61,kerang ijo,1
61,asinan,1
61,teh,1
61,cendol,5
61,es campur,1
61,bubble tea,1
61,susu,1
61,jus buah,1
61,soda/soft drink,1
61,es doger,5
61,kopi,1
61,wedang,1
61,minuman air,1
61,air kelapa,1
61,cincau,1
62,sosis,1
62,nasi goreng,5
62,mie kuah,5
62,nasi-nasian,1
62,mie-miean,5
62,bakso/batagor/siomay,5
62,bubur,1
62,ayam bakar/goreng/fried chicken,1
62,kue-kue,1
62,buah potong/rujak,1
62,roti bakar/kukus,1
62,jagung,1
62,kacang,1
62,tahu,5
62,sate,5
62,gorengan lain,1
62,es krim,1
62,ubi,1
62,takoyaki,1
62,martabak,1
62,aci,1
62,lotek,1
62,macaroni,1
62,lumpia basah,1
62,seblak,1
62,angkringan,1
62,soto/sop/makanan berkuah lainnya,1
62,dimsum,1
62,kebab,1
62,burger,1
62,kerang ijo,1
62,asinan,1
62,teh,5
62,cendol,5
62,es campur,5
62,bubble tea,5
62,susu,5
62,jus buah,5
62,soda/soft drink,1
62,es doger,5
62,kopi,5
62,wedang,1
62,minuman air,1
62,air kelapa,1
62,cincau,1
63,sosis,1
63,nasi goreng,5
63,mie kuah,1
63,nasi-nasian,1
63,mie-miean,1
63,bakso/batagor/siomay,5
63,bubur,1
63,ayam bakar/goreng/fried chicken,1
63,kue-kue,1
63,buah potong/rujak,1
63,roti bakar/kukus,5
63,jagung,1
63,kacang,1
63,tahu,5
63,sate,1
63,gorengan lain,1
63,es krim,1
63,ubi,1
63,takoyaki,1
63,martabak,1
63,aci,1
63,lotek,1
63,macaroni,1
63,lumpia basah,1
63,seblak,1
63,angkringan,1
63,soto/sop/makanan berkuah lainnya,1
63,dimsum,1
63,kebab,1
63,burger,1
63,kerang ijo,1
63,asinan,1
63,teh,1
